ymin   ymax   ptlow   pthi   xs   xserr_low    xserr_high   uncor_error   npcor   npcorerr   lumierr   unf_err_low   unf_err_hi    jec_src_low_0  jec_src_high_0  jec_src_low_1  jec_src_high_1  jec_src_low_2  jec_src_high_2  jec_src_low_3  jec_src_high_3  jec_src_low_4  jec_src_high_4  jec_src_low_5  jec_src_high_5  jec_src_low_6  jec_src_high_6  jec_src_low_7  jec_src_high_7  jec_src_low_8  jec_src_high_8  jec_src_low_9  jec_src_high_9  jec_src_low_10  jec_src_high_10  jec_src_low_11  jec_src_high_11  jec_src_low_12  jec_src_high_12  jec_src_low_13  jec_src_high_13  jec_src_low_14  jec_src_high_14  jec_src_low_15  jec_src_high_15
2.5 3.0 56 64 3.312e+04 0.014 0.014 0.010 0.877 0.010 0.022 0.096 0.137 0.026 0.027 0.015 0.015 -0.016 -0.016 0.036 0.037 0.183 0.222 -0.000 0.000 0.039 0.041 -0.000 0.000 0.022 0.022 -0.000 0.000 0.014 0.014 0.042 0.044 0.022 0.023 0.044 0.046 0.127 0.144 0.017 0.018
2.5 3.0 64 74 1.561e+04 0.019 0.019 0.010 0.896 0.012 0.022 0.080 0.110 0.027 0.028 0.011 0.011 -0.013 -0.012 0.034 0.035 0.188 0.229 -0.000 0.000 0.040 0.042 -0.000 0.000 0.023 0.023 -0.000 0.000 0.015 0.015 0.037 0.038 0.020 0.020 0.040 0.041 0.113 0.126 0.016 0.017
2.5 3.0 74 84 7.397e+03 0.027 0.027 0.010 0.913 0.013 0.022 0.067 0.091 0.028 0.029 0.010 0.010 -0.010 -0.009 0.033 0.034 0.194 0.238 -0.000 0.000 0.042 0.044 -0.000 0.000 0.024 0.024 -0.000 0.000 0.015 0.015 0.033 0.034 0.018 0.018 0.036 0.037 0.101 0.112 0.016 0.016
2.5 3.0 84 97 3.473e+03 0.032 0.032 0.010 0.926 0.012 0.022 0.058 0.077 0.029 0.030 0.011 0.011 -0.006 -0.006 0.032 0.033 0.202 0.248 -0.000 0.000 0.044 0.045 -0.000 0.000 0.024 0.025 -0.000 0.000 0.016 0.016 0.030 0.031 0.016 0.017 0.033 0.034 0.091 0.100 0.015 0.015
2.5 3.0 97 114 1.405e+03 0.012 0.012 0.010 0.936 0.011 0.022 0.050 0.065 0.031 0.032 0.013 0.013 -0.003 -0.003 0.031 0.032 0.211 0.263 -0.000 0.000 0.046 0.048 -0.000 0.000 0.026 0.026 -0.000 0.000 0.017 0.017 0.027 0.027 0.015 0.015 0.030 0.031 0.082 0.088 0.014 0.014
2.5 3.0 114 133 5.259e+02 0.019 0.019 0.010 0.944 0.008 0.022 0.044 0.057 0.033 0.034 0.017 0.017 -0.000 0.000 0.030 0.031 0.224 0.282 -0.000 0.000 0.049 0.051 -0.000 0.000 0.027 0.028 -0.000 0.000 0.018 0.018 0.024 0.025 0.014 0.014 0.027 0.028 0.074 0.079 0.013 0.013
2.5 3.0 133 153 1.974e+02 0.027 0.027 0.010 0.949 0.005 0.022 0.041 0.052 0.035 0.036 0.021 0.022 0.004 0.004 0.029 0.030 0.239 0.306 -0.000 0.000 0.052 0.055 -0.000 0.000 0.029 0.030 -0.000 0.000 0.019 0.019 0.022 0.023 0.012 0.013 0.025 0.026 0.068 0.073 0.013 0.013
2.5 3.0 153 174 8.016e+01 0.040 0.040 0.010 0.952 0.003 0.022 0.038 0.049 0.038 0.039 0.025 0.025 0.007 0.007 0.029 0.029 0.256 0.333 -0.000 0.000 0.056 0.060 -0.000 0.000 0.032 0.033 -0.000 0.000 0.020 0.021 0.021 0.021 0.012 0.012 0.024 0.024 0.064 0.068 0.013 0.013
2.5 3.0 174 196 2.849e+01 0.017 0.017 0.010 0.954 0.001 0.022 0.037 0.047 0.041 0.043 0.028 0.029 0.010 0.011 0.029 0.030 0.275 0.366 -0.000 0.000 0.061 0.065 -0.000 0.000 0.035 0.036 -0.000 0.000 0.022 0.023 0.020 0.021 0.011 0.011 0.023 0.023 0.061 0.065 0.013 0.013
2.5 3.0 196 220 1.095e+01 0.027 0.027 0.010 0.956 0.000 0.022 0.038 0.048 0.045 0.047 0.032 0.033 0.015 0.015 0.029 0.030 0.298 0.406 -0.000 0.000 0.067 0.071 -0.000 0.000 0.038 0.039 -0.000 0.000 0.024 0.025 0.019 0.020 0.011 0.011 0.022 0.023 0.060 0.063 0.013 0.013
2.5 3.0 220 245 3.892e+00 0.041 0.041 0.010 0.957 0.002 0.022 0.039 0.049 0.050 0.052 0.037 0.038 0.019 0.020 0.029 0.030 0.324 0.455 -0.000 0.000 0.074 0.079 -0.000 0.000 0.042 0.043 -0.000 0.000 0.027 0.028 0.019 0.020 0.011 0.011 0.022 0.022 0.059 0.062 0.013 0.013
2.5 3.0 245 272 1.493e+00 0.063 0.063 0.010 0.958 0.003 0.022 0.041 0.052 0.055 0.058 0.043 0.044 0.024 0.025 0.030 0.031 0.355 0.518 -0.000 0.000 0.082 0.088 -0.000 0.000 0.046 0.048 -0.000 0.000 0.030 0.031 0.019 0.020 0.011 0.011 0.022 0.023 0.059 0.062 0.013 0.013
2.5 3.0 272 300 5.127e-01 0.101 0.101 0.010 0.958 0.004 0.022 0.046 0.058 0.063 0.066 0.049 0.052 0.031 0.032 0.032 0.033 0.393 0.601 -0.000 0.000 0.092 0.100 -0.000 0.000 0.052 0.055 -0.000 0.000 0.034 0.035 0.020 0.020 0.011 0.011 0.023 0.023 0.060 0.063 0.014 0.014
2.5 3.0 300 330 1.277e-01 0.047 0.047 0.010 0.959 0.004 0.022 0.052 0.066 0.071 0.076 0.058 0.061 0.038 0.040 0.033 0.034 0.438 0.712 -0.000 0.000 0.105 0.116 -0.000 0.000 0.060 0.063 -0.000 0.000 0.039 0.040 0.021 0.021 0.012 0.012 0.024 0.024 0.063 0.066 0.015 0.015
2.5 3.0 330 362 3.426e-02 0.080 0.080 0.010 0.959 0.005 0.022 0.062 0.079 0.083 0.090 0.069 0.073 0.048 0.050 0.036 0.037 0.494 0.871 -0.000 0.000 0.123 0.137 -0.000 0.000 0.070 0.074 -0.000 0.000 0.045 0.047 0.022 0.022 0.013 0.013 0.025 0.026 0.067 0.071 0.017 0.017
